Symbol,Name,ChangeRate,Price,Chg,Heat,HeatChg,Volume,Turnover,P/E TTM,P/E LFY,Div Yield TTM,P/B,Open,PrevClose,High,Low,Bid,Ask,BidSize,AskSize,TurnoverPercent,,RangeRate,Vol Ratio,Bid/Ask Ratio,Industry,Mkt Cap,Float Mkt Cap,Total Shares,Free Float,5D Chg,10D Chg,20D Chg,60D Chg,120D Chg,250D Chg,YTD Chg,Pre-Mkt Price,Pre-Mkt Chg Rate,Pre-Mkt Chg,Post-Mkt Price,Post-Mkt Chg Rate,Post-Mkt Chg,Candle_Pattern,Squeeze,True_Range,VWAP,VWAP_Reclaim,Volume_Spike,Wick_Spike,Short_Fade,Liquidity_Score,Liquidity_Status,Day_Change,MFV,Recursor,Imminent,Failed_Breakdown,Gap_Fill,Momentum,Composite_Short,H_Score_Composite_S,Buildup,Composite_Mid,H_Score_Composite_M,Strong_Base,Composite_Long,H_Score_Composite_L,Sector_Score
D05,DBS,0.0028,53.85,+0.150,100,0,3020500.0,162592157.0,13.772,13.667,0.049,2.219,53.74,53.7,54.0,53.61,53.84,53.85,1900,5100,0.15%,0.00%,0.0073,0.7,-0.4571,Banks,152820192117.60,109353049281.90,2837886576.0,2030697294.0,-0.0066,-0.017,0.0274,0.0882,0.2309,0.3496,0.30670000000000003,,,,,,,0,0,0.39000000000000057,53.82,1,0,0,,22.70718726303561,Liquid,Flat,697038.4615384869,,0.7,,,,0.7,Imminent,,,,,,,0.0051285714285714285
U11,UOB,0.0018,33.9,+0.060,46,0,1570400.0,53221153.0,9.685,9.576,0.053099999999999994,1.117,33.9,33.84,33.99,33.76,33.9,33.91,9200,1600,0.14%,0.00%,0.0068000000000000005,0.52,0.7037,Banks,56280067523.70,39191307908.10,1660178983.0,1156085779.0,-0.0059,0.0,-0.0222,-0.0339,-0.0097,-0.0079,-0.0052,,,,,,,1,1,0.23000000000000398,33.88333333333333,1,0,0,,21.733647360208924,Liquid,Flat,341391.30434780073,,,,,,,,,,,,,,0.0051285714285714285
O39,OCBC Bank,0.0055,18.26,+0.100,43,2,4914300.0,89675040.0,11.25,10.934,0.0449,1.367,18.28,18.16,18.31,18.18,18.24,18.26,4000,1000,0.15%,0.00%,0.0072,0.89,0.6,Banks,81983799091.48,58996901859.50,4489802798.0,3230936575.0,-0.021400000000000002,0.0622,0.08689999999999999,0.096,0.1527,0.1772,0.161,,,,,,,1,1,0.14999999999999858,18.25,1,0,0,,21.124453840647952,Liquid,Flat,1134069.2307694168,,,,,,,,,,,1.1118,1.1118,Strong_Base,0.0051285714285714285
8YZ,YZJ Maritime,0.0692,0.695,+0.045,41,0,39398400.0,26751242.0,14.479,13.113,0.0,1.179,0.655,0.65,0.695,0.65,0.69,0.695,931800,458200,1.13%,0.00%,0.0692,2.53,0.3407,Asset Management,2418913111.40,2418913111.40,3480450520.0,3480450520.0,0.053,0.053,0.053,0.053,0.053,0.053,0.053,,,,,,,,1,0.04499999999999993,0.68,1,1,0,,18.15426782955146,Liquid,Bull,39398400.0,,,,,,,,0.8,0.8,Buildup,,,,0.014374999999999987
C6L,SIA,0.0015,6.47,+0.010,38,2,4429100.0,28707729.0,9.099,7.584,0.061799999999999994,1.301,6.48,6.46,6.5,6.47,6.47,6.48,71400,25600,0.29%,0.00%,0.0046,0.6,0.4722,Transportation,20217111595.43,9940235140.69,3124746769.0,1536357827.0,-0.0271,-0.0197,-0.0241,-0.0182,-0.054900000000000004,0.0828,0.0508,,,,,,,0,1,0.040000000000000036,6.4799999999999995,0,0,0,,20.537134474372305,Liquid,Flat,-4429100.0,,,,,,,,,,,,,,0.006110526315789479
S63,ST Engineering,-0.0023,8.64,-0.020,34,0,3632400.0,31382103.0,35.265,38.571,0.0197,9.919,8.7,8.66,8.75,8.6,8.63,8.64,12200,33700,0.24%,0.00%,0.0173,0.61,-0.46840000000000004,Aerospace & Defense,26939002032.00,13119174728.64,3117940050.0,1518423001.0,-0.0046,0.031,0.0189,0.11199999999999999,0.08689999999999999,0.8948999999999999,0.8864,,,,,,,0,0,0.15000000000000036,8.663333333333334,0,0,0,,20.56586277902758,Liquid,Flat,-1695119.99999996,,0.7,,,,0.7,Imminent,,,,,,,0.0050111111111111
S68,SGX,0.0107,16.98,+0.180,31,2,2088500.0,35556236.0,28.159,28.159,0.0212,8.262,17.09,16.8,17.15,16.93,16.98,16.99,3500,10100,0.20%,0.00%,0.0131,0.99,-0.4853,Capital Markets,18180162989.46,18018797787.48,1070680977.0,1061177726.0,-0.0105,-0.0076,-0.0163,0.045,0.2314,0.36579999999999996,0.3669,,,,,,,0,0,0.34999999999999787,17.02,0,0,0,,20.30180602275398,Liquid,Flat,-1139181.8181817997,,0.7,,,,0.7,Imminent,,,,,,,0.002675
Z74,Singtel,-0.0103,4.81,-0.050,29,0,25017500.0,120520287.0,13.0,20.125,0.0256,2.931,4.85,4.86,4.86,4.78,4.8,4.81,193200,58900,0.31%,0.00%,0.0165,0.88,0.5327000000000001,Telecommunication Services,79426695671.83,38546748865.43,16512826543.0,8013877103.0,0.013000000000000001,0.0872,0.1352,0.1378,0.29,0.6399,0.6292,,,,,,,0,1,0.08000000000000007,4.816666666666666,0,0,0,,20.831027816714194,Liquid,Flat,-6254375.000000416,,,,,,,,,,,,,,-0.00293
OV8,Sheng Siong,-0.0074,2.7,-0.020,28,1,4563800.0,12290834.0,28.125,29.347,0.023700000000000002,7.317,2.72,2.72,2.73,2.67,2.69,2.7,29400,51800,0.70%,0.00%,0.022099999999999998,1.5,-0.2759,Retail - Defensive,4059549900.00,1761254390.70,1503537000.0,652316441.0,0.0,0.0547,0.179,0.33,0.48979999999999996,0.6920999999999999,0.7023999999999999,,,,,,,0,0,0.06000000000000005,2.7000000000000006,0,0,0,,18.742453894635183,Liquid,Flat,3.37789055985619e-08,,0.7,,,,0.7,Imminent,,,,,,,-0.005387500000000001
BS6,YZJ Shipbldg SGD,0.0118999999999999,3.39,+0.040,26,-7,14838100.0,50136933.0,9.713,10.796,0.0348,2.623,3.34,3.35,3.4,3.34,3.38,3.39,258600,127600,0.59%,0.00%,0.0179,0.67,0.3392,Aerospace & Defense,13341646710.00,8564302956.45,3935589000.0,2526343055.0,-0.0259,-0.0202,0.015,0.157,0.5339,0.3312,0.1977,,,,,,,0,1,0.06000000000000005,3.376666666666667,1,0,0,,19.852217043124202,Liquid,Flat,9892066.666666776,,,,,,,,,,,,,,0.0050111111111111
