Symbol,Name,ChangeRate,Price,Chg,Heat,HeatChg,Volume,Turnover,P/E TTM,P/E LFY,Div Yield TTM,P/B,Open,PrevClose,High,Low,Bid,Ask,BidSize,AskSize,TurnoverPercent,,RangeRate,Vol Ratio,Bid/Ask Ratio,Industry,Mkt Cap,Float Mkt Cap,Total Shares,Free Float,5D Chg,10D Chg,20D Chg,60D Chg,120D Chg,250D Chg,YTD Chg,Pre-Mkt Price,Pre-Mkt Chg Rate,Pre-Mkt Chg,Post-Mkt Price,Post-Mkt Chg Rate,Post-Mkt Chg,Candle_Pattern,Squeeze,True_Range,VWAP,VWAP_Reclaim,Volume_Spike,Wick_Spike,Short_Fade,Liquidity_Score,Liquidity_Status,MFV,Recursor,Imminent,Failed_Breakdown,Gap_Fill,Momentum,Composite_Short,H_Score_Composite_S,Buildup,Composite_Mid,H_Score_Composite_M,Strong_Base,Composite_Long,H_Score_Composite_L,Sector_Score
002594,BYD Company Limited,0.0153,105.52,+1.59,86,1,356698.0,3741329572.1,21.455,23.900,0.0126,4.663,103.88,103.93,105.66,103.23,105.52,105.53,269,698,1.02%,0.00%,0.023399999999999997,0.98,-0.3761,Passenger Cars,962046687058.80,367973757162.96,9117197565.0,3487241823.0,0.0060999999999999995,-0.049400000000000006,0.006500000000000001,-0.1782,-0.0812,0.3194,0.1359,,,,,,,0,0,2.4299999999999926,104.80333333333333,1,0,0,,24.984730518895788,Liquid,315596.9958847734,,0.7,,,,0.7,Imminent,,,,,,,0.011649999999999987
300750,Contemporary Amperex Technology,0.0007,263.66,+0.18,84,-1,213309.0,5627553110.23,20.596,23.689,0.0173,4.075,263.48,263.48,266.15,262.5,263.66,263.67,160,22,0.50%,0.00%,0.0139,1.12,-0.16219999999999998,Batteries,1202107756598.26,1121115724140.04,4559310311.0,4252126694.0,-0.0106,-0.0791,-0.018000000000000002,0.0166,-0.0045000000000000005,0.4719,0.0131,,,,,,,0,0,3.6499999999999773,264.1033333333333,0,0,0,,27.087158602131225,Liquid,-77726.29315068117,,0.7,,,,0.7,Imminent,,,,,,,0.038811904761904756
601138,Foxconn Industrial Internet,-0.0066,36.35,-0.24,62,0,1929848.0,7003982795.0,27.147,31.094,0.0176,4.759,36.5,36.59,37.19,35.1,36.35,36.36,5056,70,0.97%,0.00%,0.0571,1.01,0.5158,Consumer Electronics,721891646024.10,721844917917.35,19859467566.0,19858182061.0,0.1025,0.2565,0.4379,0.9564,0.633,0.6805,0.7426,,,,,,,,1,2.0899999999999963,36.21333333333333,1,0,1,,25.434345724141977,Liquid,378582.62200957345,,,,,,,,,,,,,,0.03535135135135134
600519,Kweichow Moutai,0.0169,1445.0,+24.03,62,0,47159.0,6794034090.0,20.393,21.051,0.035699999999999996,8.114,1423.5,1420.97,1451.99,1423.0,1445.0,1445.04,59,1,0.38%,0.02%,0.0204,2.06,0.5987,Liquor,1815205821000.00,1815205821000.00,1256197800.0,1256197800.0,0.0183,0.0044,0.015,-0.0892,0.0007000000000000001,0.0877,-0.034300000000000004,,,,,,,0,1,31.019999999999982,1439.9966666666667,1,1,0,,25.993894437356616,Liquid,24417.267678509812,0.6,,,,,0.6,Recursor,,,,,,,0.023953846153846155
688981,Semiconductor Manufacturing International Corporation,0.0034999999999999,86.96,+0.30,41,0,27919314.0,2423559078.0,152.829,187.818,0.0,4.642,86.69,86.66,87.18,86.22,86.96,86.97,172373,3400,1.40%,0.01%,0.0111,0.85,0.43270000000000003,Semiconductors,694490627122.64,172907709857.84,7986322759.0,1988359129.0,-0.0345,-0.056600000000000004,-0.0064,0.026699999999999998,-0.139,0.8269,-0.081,,,,,,,0,1,0.960000000000008,86.78666666666668,1,0,0,,25.168924182631404,Liquid,15122961.749999344,0.6,,,,,0.6,Recursor,,,,,,,0.01081142857142856
002466,Tianqi Lithium Corporation,0.0999,44.91,+4.08,37,0,840142.0,3720420988.1,,Loss,0.0,1.763,44.85,40.83,44.91,42.88,44.91,0.0,93024,0,5.69%,0.00%,0.049699999999999994,1.63,1.0,Energy Metals,73707261292.53,66280227422.94,1641221583.0,1475845634.0,0.179,0.1024,0.312,0.5407,0.3734,0.5988,0.36090000000000005,,,,,,,1,1,4.079999999999998,44.23333333333333,1,0,0,,,,840142.0,,,,,0.9,0.9,Momentum,,,,,,,0.05101818181818181
601606,Anhui Greatwall Military Industry,0.1,57.07,+5.19,35,1,724593.0,4023213568.0,,Loss,0.0,19.029,51.88,51.88,57.07,51.87,57.07,0.0,42357,0,10.01%,0.00%,0.1002,0.73,1.0,Ground Armaments,41331714788.00,41331714788.00,724228400.0,724228400.0,0.4697,0.9326000000000001,0.9856999999999999,3.2749,3.655,4.8354,3.8529,,,,,,,,1,5.200000000000003,55.336666666666666,1,0,1,,,,724593.0,,,,,,,,,,,,,,0.06796249999999998
002460,Ganfeng Lithium Group,0.0999,40.51,+3.68,31,-1,1018953.0,4032601386.66,,Loss,0.0037,1.985,39.0,36.83,40.51,38.08,40.51,0.0,48881,0,8.43%,0.00%,0.066,3.08,1.0,Energy Metals,81715466727.29,48965319955.96,2017167779.0,1208721796.0,0.1281,0.0583,0.1495,0.314,0.1489,0.5275,0.16210000000000002,,,,,,,,1,3.6799999999999997,39.699999999999996,1,1,0,,,,1018953.0,,,,,0.9,0.9,Momentum,,,,,,,0.05101818181818181
300677,Intco Medical Technology,-0.0277,36.54,-1.04,23,0,296567.0,1089165077.38,15.142,16.327,0.0040999999999999995,1.348,37.04,37.58,37.71,36.0,36.54,36.55,1040,455,6.38%,0.03%,0.0455,1.03,0.5215,Medical Devices,23925019703.76,16986656151.36,654762444.0,464878384.0,-0.0582,0.1348,0.3419,0.5871999999999999,0.3757,0.4357,0.4511,,,,,,,,1,1.7100000000000009,36.75,0,0,0,,23.194879395122435,Liquid,-109261.52631578986,,,,,,,,,,,,,,0.02151794871794871
688256,Cambricon,0.0210999999999999,707.4,+14.60,22,0,5559427.0,3916076012.0,2281.935,Loss,0.0,49.234,692.5,692.8,711.8,690.61,707.4,707.45,9894,2557,1.33%,-0.01%,0.030600000000000002,0.86,0.2434,Semiconductors,295940948457.60,295940948457.60,418350224.0,418350224.0,0.026600000000000002,0.0418,0.2519,0.059000000000000004,0.0705,1.8944,0.0751,,,,,,,,1,21.18999999999994,703.27,1,0,0,,25.01265230031854,Liquid,3250651.2756017046,,,,,,,,,,,,,,0.01081142857142856
