Symbol,Name,ChangeRate,Price,Chg,Heat,HeatChg,Volume,Turnover,P/E TTM,P/E LFY,Div Yield TTM,P/B,Open,PrevClose,High,Low,Bid,Ask,BidSize,AskSize,TurnoverPercent,,RangeRate,Vol Ratio,Bid/Ask Ratio,Industry,Mkt Cap,Float Mkt Cap,Total Shares,Free Float,5D Chg,10D Chg,20D Chg,60D Chg,120D Chg,250D Chg,YTD Chg,Pre-Mkt Price,Pre-Mkt Chg Rate,Pre-Mkt Chg,Post-Mkt Price,Post-Mkt Chg Rate,Post-Mkt Chg,Candle_Pattern,Squeeze,True_Range,VWAP,VWAP_Reclaim,Volume_Spike,Wick_Spike,Short_Fade,Liquidity_Score,Liquidity_Status,MFV,Recursor,Imminent,Failed_Breakdown,Gap_Fill,Momentum,Composite_Short,H_Score_Composite_S,Buildup,Composite_Mid,H_Score_Composite_M,Strong_Base,Composite_Long,H_Score_Composite_L,Sector_Score
TSLA,Tesla,0.0356,410.04,+14.100,100,0,163823667.0,68229570339.0,244.071,201.000,0.0,17.106,423.13,395.94,425.7,402.43,410.8,410.89,300,300,5.90%,0.05%,0.0588,1.72,0.0,Auto Manufacturers,1322563062445.56,1138946644046.16,3225448889.0,2777647654.0,0.1837,0.2281,0.2404,0.2732,0.4729,0.7805,0.0154,422.740,+6.77%,+26.800,410.800,+0.19%,+0.760,,0,29.75999999999999,412.72333333333336,0,0,1,,26.775743464401838,Liquid,-56672991.80704742,,,,,,,,,,,,,,0.0005057142857142883
NVDA,NVIDIA,-0.0004,177.75,-0.070,54,0,147061559.0,25963812614.0,50.641,60.459,0.0002,43.132,175.67,177.82,178.85,174.51,177.31,177.33,100,1500,0.63%,0.06%,0.024399999999999998,0.89,-0.875,Semiconductors,4319325000000.00,4177450037382.75,24300000000.0,23501828621.0,0.056100000000000004,0.0206,-0.0149,0.22190000000000001,0.4642,0.4929,0.3239,175.660,-1.21%,-2.160,177.320,-0.24%,-0.430,0,0,4.340000000000003,177.03666666666666,1,0,0,,28.18132273219739,Liquid,72514224.94470091,,0.7,,,,0.7,Imminent,,,,,,,0.015191044776119393
OPEN,Opendoor Technologies,0.0469,9.495,+0.425,43,0,329125852.0,3197589361.0,,Loss,0.0,11.079,9.76,9.07,10.5,9.3,9.64,9.65,28700,500,50.03%,0.05%,0.1323,0.62,0.9658,Real Estate Services,6987884996.07,6246193695.98,735954186.0,657840305.0,0.5720000000000001,1.1337000000000002,1.9953,15.3848,6.7195,3.1828,4.9344,9.750,+7.50%,+0.680,9.640,+1.53%,+0.145,-1,1,1.4299999999999997,9.765,0,0,0,,23.322940771457578,Liquid,-222159950.10000074,,,,,,,,,,,,,,-0.010397368421052634
CRWV,CoreWeave,0.076,120.47,+8.510,32,0,37532703.0,4474439727.0,,Loss,0.0,22.145,120.85,111.96,121.88,116.11,120.41,120.47,100,100,18.26%,0.35%,0.051500000000000004,0.97,0.0,Software - Infrastructure,58858315582.36,24757469611.21,488572388.0,205507343.0,0.2878,0.16920000000000002,0.2051,-0.2914,2.0118,2.0118,2.0118,120.960,+8.04%,+9.000,120.410,-0.05%,-0.060,1,0,9.920000000000002,119.48666666666668,1,0,1,,23.723121960295135,Liquid,19189163.57885618,,0.4,,,,0.4,Imminent,,,,,,,0.01177577639751553
ORCL,Oracle,0.0341,302.14,+9.960,30,0,40004004.0,12072092056.0,69.939,69.617,0.006,35.545,306.45,292.18,307.03,297.29,302.64,302.99,200,200,2.47%,-0.02%,0.0333,0.61,0.0,Software - Infrastructure,858595467960.00,488565532091.28,2841714000.0,1617017052.0,0.2669,0.3361,0.2169,0.4359,0.9621,0.8842,0.828,306.120,+4.77%,+13.940,302.950,+0.27%,+0.810,,0,14.849999999999966,302.1533333333333,0,0,0,,24.567814507258696,Liquid,-164287.49075983843,,,,,,,,,,,,,,0.01177577639751553
GEMI,Gemini Space Station,0.0163,32.52,+0.520,23,0,8430054.0,279400017.0,,Loss,0.0,,33.5,32.0,34.69,31.7,32.95,32.96,700,200,50.58%,-0.94%,0.0934,1.27,0.5556,Capital Markets,3862825403.88,542000010.84,118783069.0,16666667.0,0.16140000000000002,0.16140000000000002,0.16140000000000002,0.16140000000000002,0.16140000000000002,0.16140000000000002,0.16140000000000002,33.490,+4.66%,+1.490,32.890,+1.14%,+0.370,,1,2.9899999999999984,32.97,0,0,1,,22.19945491002055,Liquid,-3806211.672240779,,,,,,,,,,,,,,0.004680000000000002
BMNR,Bitmine Immersion Technologies,-0.0359,53.11,-1.980,21,0,50940009.0,2686975515.0,,Loss,0.0,3124.117,53.86,55.09,54.5,50.71,53.5,53.54,200,1900,31.37%,-0.06%,0.0688,1.18,-0.8095,Capital Markets,9214423014.50,8625518993.37,173496950.0,162408567.0,0.21280000000000002,0.21760000000000002,-0.08130000000000001,10.3,5.988200000000001,3.9175999999999997,5.809,53.750,-2.43%,-1.340,53.540,+0.81%,+0.430,1,0,4.380000000000003,52.77333333333333,1,0,1,,23.429228790711342,Liquid,13575041.976253275,,0.4,,,,0.4,Imminent,,,,,,,0.004680000000000002
SOFI,SoFi Technologies,0.0421999999999999,27.67,+1.120,21,0,66929356.0,1838624473.0,55.34,70.948,0.0,4.829,27.25,26.55,27.77,26.935,27.76,27.77,6800,1800,5.69%,-0.09%,0.0315,1.16,0.5814,Credit Services,33133444267.00,32577584902.06,1197450100.0,1177361218.0,0.0659,0.0834,0.1641,0.8014,1.0168000000000001,2.5749,0.7968000000000001,27.260,+2.67%,+0.710,27.770,+0.36%,+0.100,,1,1.2199999999999989,27.458333333333332,1,0,0,,23.347252037516714,Liquid,50898372.52694646,,,,,,,,,,,,,,0.010529166666666645
PLTR,Palantir,-0.0013,171.21,-0.220,20,0,45396116.0,7697645310.0,570.7,901.105,0.0,68.511,169.6,171.43,171.8,167.41,170.48,170.63,100,200,2.10%,0.13%,0.0256,0.84,-0.3333,Software - Infrastructure,406168745899.41,370742116858.23,2372342421.0,2165423263.0,0.0968,0.0925,-0.0336,0.22329999999999997,0.7696,3.8106,1.2638,169.240,-1.28%,-2.190,170.590,-0.36%,-0.620,0,0,4.390000000000015,170.14000000000001,1,0,0,,25.71996211380116,Liquid,33193970.92482913,,0.7,,,,0.7,Imminent,,,,,,,0.01177577639751553
AAPL,Apple,0.0112,236.7,+2.630,19,0,42699524.0,10091530819.0,35.918,38.930,0.0043,53.358,237.0,234.07,238.19,235.03,236.1,236.32,200,100,0.29%,0.02%,0.013500000000000002,0.7,0.3333,Consumer Electronics,3512720313000.00,3510528447803.40,14840390000.0,14831129902.0,-0.005,0.0196,0.022099999999999998,0.20550000000000002,0.075,0.0688,-0.051399999999999994,236.800,+1.17%,+2.730,236.300,-0.17%,-0.400,0,1,4.1200000000000045,236.64000000000001,1,0,0,,24.987977414615507,Liquid,2432251.3670883183,,,,,,,,,,,,,,4.999999999998505e-05
