Symbol,Name,ChangeRate,Price,Chg,Heat,HeatChg,Volume,Turnover,P/E TTM,P/E LFY,Div Yield TTM,P/B,Open,PrevClose,High,Low,Bid,Ask,BidSize,AskSize,TurnoverPercent,,RangeRate,Vol Ratio,Bid/Ask Ratio,Industry,Mkt Cap,Float Mkt Cap,Total Shares,Free Float,5D Chg,10D Chg,20D Chg,60D Chg,120D Chg,250D Chg,YTD Chg,Pre-Mkt Price,Pre-Mkt Chg Rate,Pre-Mkt Chg,Post-Mkt Price,Post-Mkt Chg Rate,Post-Mkt Chg,Candle_Pattern,Squeeze,True_Range,VWAP,VWAP_Reclaim,Volume_Spike,Wick_Spike,Short_Fade,Liquidity_Score,Liquidity_Status,MFV,Recursor,Imminent,Failed_Breakdown,Gap_Fill,Momentum,Composite_Short,H_Score_Composite_S,Buildup,Composite_Mid,H_Score_Composite_M,Strong_Base,Composite_Long,H_Score_Composite_L,Sector_Score
688256,Cambricon,0.0728,1488.0,+101.00,85,0,19741149.0,28695031003.0,557.93,Loss,0.0,92.147,1387.0,1387.0,1522.22,1372.0,1488.0,1488.24,666,722,4.72%,0.51%,0.10830000000000001,1.28,0.9359000000000001,Semiconductors,622505133312.00,622505133312.00,418350224.0,418350224.0,0.1612,-0.003,0.6109,1.5925,1.1721,4.9014999999999995,1.2614,,,,,,,,1,150.22000000000003,1460.74,1,0,1,,25.84576017340575,Liquid,10747112.003860997,,,,,0.9,0.9,Momentum,,,,,,,0.022407142857142848
002594,BYD Company Limited,-0.0064,105.91,-0.68,47,0,455910.0,4859782579.06,22.919,23.988,0.0125,4.588,106.6,106.59,107.58,105.9,105.9,105.91,1321,23,1.31%,-0.08%,0.0158,0.88,0.883,Passenger Cars,965602394109.15,369333781473.93,9117197565.0,3487241823.0,-0.0126,-0.07150000000000001,-0.0015,-0.0552,-0.1367,0.33990000000000004,0.1401,,,,,,,0,1,1.6799999999999926,106.46333333333332,0,0,0,,25.593337189358802,Liquid,-450482.50000000495,0.6,,,,,0.6,Recursor,,,,,,,-0.010428571428571414
601138,Foxconn Industrial Internet,0.0484,61.9,+2.86,21,2,3156052.0,19269402667.0,46.228,52.951,0.0103,8.105,58.88,59.04,63.1,58.03,61.9,61.91,10422,65,1.59%,0.42%,0.0859,1.04,0.9571999999999999,Consumer Electronics,1229301042335.40,1229221469575.90,19859467566.0,19858182061.0,0.10869999999999999,0.1499,0.37979999999999997,2.1028000000000002,2.0965000000000003,2.2908,1.9674,,,,,,,,1,5.07,61.01,1,0,1,,25.676207469009622,Liquid,1662062.8875739612,,,,,,,,,,,,,,-0.0005226415094339605
300750,Contemporary Amperex Technology,0.0076,325.0,+2.45,21,5,338713.0,11031032652.98,25.39,29.202,0.0171,5.1,325.9,322.55,329.9,322.2,324.97,325.0,5,24,0.80%,-0.27%,0.0239,0.68,-0.3408,Batteries,1481954020625.00,1382119345100.00,4559858525.0,4252674908.0,-0.0003,0.061500000000000006,0.16210000000000002,0.35840000000000005,0.29760000000000003,0.8633,0.25370000000000004,,,,,,,0,0,7.699999999999989,325.7,0,0,0,,26.23938531784602,Liquid,-92376.27272727137,,0.7,,,,0.7,Imminent,,,,,,,0.001102985074626867
002475,Luxshare Precision Industry,-0.0036,52.71,-0.19,20,3,4258492.0,23093057572.31,26.158,28.600,0.0038,5.151,54.2,52.9,55.66,52.46,52.71,52.72,405,147,5.88%,0.19%,0.0605,1.79,0.0113,Consumer Electronics,382253770054.17,381560927148.87,7252016127.0,7238871697.0,0.1167,0.1464,0.36590000000000006,0.5968,0.32899999999999996,0.37439999999999996,0.29960000000000003,,,,,,,,0,3.1999999999999957,53.61000000000001,0,0,1,,26.89355796386115,Liquid,-3593102.624999999,,,,,,,,,,,,,,-0.0005226415094339605
300476,Victory Giant Technology,0.0046999999999999,339.58,+1.58,19,0,718118.0,24314465997.63,103.215,253.796,0.0009,26.74,320.01,338.0,352.49,319.9,339.56,339.58,4,141,8.40%,-0.12%,0.0964,0.87,-0.6525,Electronic Parts,292951808710.78,290409635406.54,862688641.0,855202413.0,0.14800000000000002,0.2705,0.47200000000000003,1.9882,3.0016000000000003,9.7798,7.1255999999999995,,,,,,,,0,32.59000000000003,337.3233333333333,1,0,1,,27.331875614348363,Liquid,149176.3995090513,,,,,,,,,,,,,,0.009784210526315779
688041,Hygon Information Technology,-0.0037,220.02,-0.82,18,-4,81504861.0,18219965133.0,224.281,264.765,0.0008,24.225,216.0,220.84,233.33,215.68,220.02,220.03,9785,1412,3.51%,0.04%,0.0799,1.79,0.7362000000000001,Semiconductors,511400866781.82,511400866781.82,2324338091.0,2324338091.0,0.22640000000000002,0.1311,0.43,0.6481,0.37829999999999997,1.8697,0.4705,,,,,,,-1,1,17.650000000000006,223.01,0,0,1,1,27.29382112951197,Liquid,-41422017.17677052,,,,,0.8,0.8,Momentum,,,,,,,0.022407142857142848
300308,Zhongji Innolight,-0.0406,422.09,-17.88,17,-1,472506.0,19984616455.43,68.89,90.694,0.0012,20.553,417.0,439.97,431.99,410.0,422.08,422.09,6,4,4.27%,0.05%,0.05,0.72,0.105,Telecommunication Equipment,468991937598.06,466620698447.38,1111118334.0,1105500482.0,0.0371,0.1893,0.7731,2.2594,3.1401999999999997,3.073,2.4313,,,,,,,,1,29.970000000000027,421.35999999999996,1,0,0,,26.61784195929707,Liquid,47057.21418826611,,,,,,,,,,,,,,-0.004573684210526319
688981,Semiconductor Manufacturing International Corporation,-0.0169,108.42,-1.86,16,-5,115902204.0,12730296246.0,198.935,234.168,0.0,5.741,109.28,110.28,112.49,108.01,108.41,108.42,113443,193764,5.83%,0.00%,0.0406,0.71,-0.1809,Semiconductors,865977573876.48,215577896766.18,7987249344.0,1988359129.0,-0.0906,0.19079999999999997,0.1968,0.3179,0.1661,1.3004,0.1458,,,,,,,-1,0,4.47999999999999,109.64,0,0,0,,26.017730178063584,Liquid,-94687961.30357155,,0.7,,,,0.7,Imminent,,,,,,,0.022407142857142848
688521,"Verisilicon Microelectronics (Shanghai) Co., Ltd.",0.2,183.6,+30.60,16,10,39507351.0,6937017630.0,,Loss,0.0,26.791,165.77,153.0,183.6,165.0,183.6,0.0,5138385,0,7.89%,0.00%,0.1216,1.08,1.0,Semiconductors,96520956922.80,91956579955.20,525713273.0,500852832.0,0.2255,0.7376,0.9431,1.053,1.0265,5.4693,2.5018000000000002,,,,,,,,1,30.599999999999994,177.4,1,0,1,,,,39507351.0,,,,,,,,,,,,,,0.022407142857142848
