Symbol,Name,ChangeRate,Price,Chg,Heat,HeatChg,Volume,Turnover,P/E TTM,P/E LFY,Div Yield TTM,P/B,Open,PrevClose,High,Low,Bid,Ask,BidSize,AskSize,TurnoverPercent,,RangeRate,Vol Ratio,Bid/Ask Ratio,Industry,Mkt Cap,Float Mkt Cap,Total Shares,Free Float,5D Chg,10D Chg,20D Chg,60D Chg,120D Chg,250D Chg,YTD Chg,Pre-Mkt Price,Pre-Mkt Chg Rate,Pre-Mkt Chg,Post-Mkt Price,Post-Mkt Chg Rate,Post-Mkt Chg,Candle_Pattern,Squeeze,True_Range,VWAP,VWAP_Reclaim,Volume_Spike,Wick_Spike,Short_Fade,Liquidity_Score,Liquidity_Status,Day_Change,MFV,Recursor,Imminent,Failed_Breakdown,Gap_Fill,Momentum,Composite_Short,H_Score_Composite_S,Buildup,Composite_Mid,H_Score_Composite_M,Strong_Base,Composite_Long,H_Score_Composite_L,Sector_Score
NVDA,NVIDIA,0.0299,182.48,+5.290,89,0,209095331.0,37848608515.0,37.24,37.240,0.0002,28.19,175.01,177.19,183.46,174.64,181.41,181.43,1000,8700,0.90%,0.02%,0.049800000000000004,0.81,-0.7938,Semiconductors,4434264000000.00,4257421058110.00,24300000000.0,23330891375.0,-0.047400000000000005,-0.0018,-0.0453,0.005699999999999999,0.0843,0.6003000000000001,-0.0216,174.890,-1.30%,-2.300,181.413,-0.58%,-1.067,,0,8.820000000000022,180.19333333333336,1,0,0,,26.63871459879179,Liquid,Up,162629701.88888815,,,,,,,,,,,,,,0.02138260869565217
PLTR,Palantir,0.0582,145.17,+7.980,63,0,72683884.0,10523681855.0,230.428,230.428,0.0,46.995,140.775,137.19,147.14,140.52,146.2,146.23,100,100,3.36%,0.04%,0.0483,1.4,0.0,Software - Infrastructure,347199562965.87,314354495089.71,2391675711.0,2165423263.0,0.1116,0.1047,-0.0097,-0.1495,-0.07,0.7402,-0.1833,140.730,+2.58%,+3.540,146.200,+0.71%,+1.030,,0,9.949999999999989,144.27666666666664,1,0,0,,24.96748110326808,Liquid,Bull,29424895.637462102,,,,,0.9,0.9,Momentum,,,,,,,0.007635664335664334
TSLA,Tesla,0.002,403.32,+0.810,38,2,55088338.0,22029096190.0,373.444,373.444,0.0,18.425,390.6,402.51,404.54,388.25,402.94,402.95,80,680,1.96%,0.13%,0.0405,0.93,-0.7895,Auto Manufacturers,1513430867786.88,1134422358931.32,3752431984.0,2812710401.0,0.0087,-0.0338,-0.0629,-0.0604,0.1643,0.4169,-0.1032,390.340,-3.02%,-12.170,402.950,-0.09%,-0.370,,0,16.29000000000002,398.7033333333333,1,0,0,,27.98752539627086,Liquid,Flat,46836923.345610626,,,,,,,,,,,,,,-0.005196428571428575
MSFT,Microsoft,0.0148,398.55,+5.810,34,5,35474907.0,14113934792.0,24.94,29.219,0.0085,7.571,392.855,392.74,401.19,390.63,396.25,396.5,240,40,0.48%,0.04%,0.0269,0.79,0.7143,Software - Infrastructure,2959484468239.80,2958298527316.35,7425629076.0,7422653437.0,0.0366,-0.0046,-0.0717,-0.1848,-0.1967,0.0337,-0.174,392.300,-0.11%,-0.440,396.240,-0.58%,-2.310,0,1,10.560000000000002,396.78999999999996,1,0,0,,25.329254483175,Liquid,Flat,17737453.500000093,0.7,,,,,0.7,Recursor,,,,,,,0.007635664335664334
NFLX,Netflix,0.0088,97.09,+0.850,33,3,79915361.0,7743951863.0,38.375,38.375,0.0,15.401,95.26,96.24,98.07,95.2,96.34,96.4,100,390,1.91%,0.10%,0.0298,0.93,-0.5918,Entertainment,409929723143.50,407091028733.83,4222162150.0,4192924387.0,0.2772,0.263,0.1629,-0.1121,-0.22,-0.0029,0.0355,95.340,-0.94%,-0.900,96.350,-0.76%,-0.740,0,0,2.8699999999999903,96.78666666666668,1,0,0,,25.03751736961394,Liquid,Flat,25339016.90243941,,0.7,,,,0.7,Imminent,,,,,,,-0.0017279069767441888
XOM,Exxon Mobil,0.0113,154.22,+1.720,33,-3,31493082.0,4885266071.0,23.017,23.017,0.0259,2.477,159.35,152.5,159.605,153.03,154.75,154.77,1700,1000,0.76%,-0.29%,0.0431,1.72,0.2593,Oil & Gas Integrated,642598259721.66,642598259721.66,4166763453.0,4166763453.0,0.023,0.038900000000000004,0.09789999999999999,0.3455,0.42560000000000003,0.4803,0.2901,159.560,+4.63%,+7.060,154.760,+0.35%,+0.540,,1,7.10499999999999,155.61833333333334,0,0,0,,25.21411850300708,Liquid,Flat,-20093304.789353617,,,,,,,,,,,,,,0.02652631578947368
ONDS,Ondas,0.0584999999999999,10.67,+0.590,32,3,181539011.0,2048516463.0,,Loss,0.0,9.87,10.5,10.08,12.42,10.3,10.31,10.34,900,45200,40.69%,0.56%,0.21030000000000001,2.63,-0.961,Communication Equipment,4796841456.66,4760972032.30,449563398.0,446201690.0,0.0471,0.1461,0.029900000000000003,0.3222,0.7606999999999999,11.519100000000002,0.0932,10.490,+4.07%,+0.410,10.340,-3.09%,-0.330,-1,0,2.34,11.13,0,1,0,,22.39162484809412,Liquid,Bull,-118171620.36792465,,0.7,,,,0.7,Imminent,,,,,,,0.04552999999999997
CRCL,Circle,0.1522,96.14,+12.700,30,12,32855525.0,3051977159.0,,Loss,0.0,6.996,80.8,83.44,96.61,80.23,95.47,95.51,500,500,17.34%,-0.79%,0.1963,1.14,0.0,Capital Markets,23294722000.00,18214796691.52,242300000.0,189461168.0,0.5717,0.6013000000000001,0.5038,0.2415,-0.1451,2.1013,0.21239999999999998,80.910,-3.03%,-2.530,95.500,-0.67%,-0.640,,0,16.379999999999995,90.99333333333334,1,0,1,,23.164540063768758,Liquid,Spike,30970043.101343103,,,,,,,,,,,,,,0.023057692307692303
LMT,Lockheed Martin,0.0337,676.7,+22.070,27,-3,3246470.0,2197421952.0,31.489,31.489,0.0197,23.165,685.5,654.63,692.0,664.01,678.02,678.75,40,80,1.66%,-0.21%,0.042800000000000005,1.99,-0.3333,Aerospace & Defense,155695298408.00,132063891613.30,230080240.0,195158699.0,0.0297,0.0424,0.0726,0.5397,0.493,0.5382,0.4065,686.000,+4.79%,+31.370,678.030,+0.20%,+1.330,,0,37.370000000000005,677.57,0,0,0,,23.123940132973363,Liquid,Up,-302725.4983922712,,,,,,,,,,,,,,0.033901298701298696
MU,Micron Technology,0.0007,412.67,+0.300,27,2,30049197.0,12300359755.0,39.227,54.370,0.0011,7.898,401.47,412.37,417.61,397.0,410.7,411.06,100,100,2.76%,-0.07%,0.05,0.95,0.0,Semiconductors,464463906736.87,448572538014.67,1125509261.0,1087000601.0,-0.0197,0.0025,-0.0053,0.7238,2.1424000000000003,3.5727999999999995,0.4459,401.640,-2.60%,-10.730,410.750,-0.47%,-1.920,,0,20.610000000000014,409.0933333333333,1,0,0,,26.37522363743905,Liquid,Flat,15644244.726346448,,,,,,,,,,,,,,0.02138260869565217
